lang_code	lang_name	dataset_sources	lines	sequences	tokens	resource_category	10similar_langs	10dissimilar_langs
alq_latn	Algonquin	bible	7527	2363	302464	not_enough	fin_latn, spa_latn, hun_latn, fra_latn, pol_latn, por_latn, est_latn, nob_latn, ell_grek, cat_latn	tha_thai, vie_latn, ind_latn, jpn_jpan, tam_taml, zho_hans, kor_hang, npi_deva, arb_arab, heb_hebr
abx_latn	Inabaknon	bible	7578	2363	302464	not_enough	ind_latn, vie_latn, tha_thai, zho_hans, ita_latn, arb_arab, rus_cyrl, eng_latn, cat_latn, hun_latn	tam_taml, kaz_cyrl, ces_latn, npi_deva, tur_latn, jpn_jpan, bel_cyrl, srp_cyrl, hye_armn, kat_geor
far_latn	Fataleka	bible	7798	2362	302336	not_enough	ind_latn, vie_latn, tha_thai, zho_hans, ita_latn, heb_hebr, eng_latn, cat_latn, fin_latn, ron_latn	tam_taml, kaz_cyrl, tur_latn, npi_deva, aze_latn, ces_latn, lit_latn, jpn_jpan, bel_cyrl, lav_latn
aon_latn	Bumbita Arapesh	bible	7865	2361	302208	not_enough	ind_latn, tha_thai, vie_latn, hin_deva, urd_arab, ben_beng, heb_hebr, arb_arab, ron_latn, kat_geor	tur_latn, kaz_cyrl, tam_taml, jpn_jpan, bel_cyrl, ukr_cyrl, ces_latn, lav_latn, aze_latn, hun_latn
ibl_latn	Ibaloi	bible	7478	2359	301952	not_enough	ind_latn, vie_latn, tha_thai, arb_arab, fin_latn, hun_latn, ita_latn, pol_latn, zho_hans, rus_cyrl	tam_taml, jpn_jpan, kaz_cyrl, npi_deva, lav_latn, kor_hang, ces_latn, kat_geor, deu_latn, tur_latn
tgo_latn	Sudest	bible	10383	2355	301440	not_enough	ind_latn, vie_latn, tha_thai, zho_hans, hun_latn, ben_beng, heb_hebr, ita_latn, fin_latn, hye_armn	tam_taml, bel_cyrl, ukr_cyrl, kaz_cyrl, tur_latn, ces_latn, npi_deva, pol_latn, jpn_jpan, lit_latn
llu_latn	Lau	bible	7973	2354	301312	not_enough	vie_latn, ind_latn, tha_thai, zho_hans, ita_latn, eng_latn, heb_hebr, fin_latn, rus_cyrl, cat_latn	tam_taml, kaz_cyrl, tur_latn, npi_deva, aze_latn, ces_latn, lit_latn, jpn_jpan, bel_cyrl, lav_latn
smk_latn	Bolinao	bible	7789	2353	301184	not_enough	ind_latn, vie_latn, tha_thai, hun_latn, arb_arab, fin_latn, zho_hans, rus_cyrl, eng_latn, ita_latn	tam_taml, npi_deva, ces_latn, kaz_cyrl, jpn_jpan, srp_cyrl, bel_cyrl, kor_hang, ukr_cyrl, tur_latn
mbi_latn	Ilianen Manobo	bible	7648	2351	300928	not_enough	ind_latn, vie_latn, tha_thai, zho_hans, fin_latn, rus_cyrl, arb_arab, hun_latn, pes_arab, pol_latn	tam_taml, kaz_cyrl, ces_latn, npi_deva, jpn_jpan, srp_cyrl, tur_latn, deu_latn, lav_latn, mkd_cyrl
mox_latn	Molima	bible	7870	2346	300288	not_enough	ind_latn, vie_latn, tha_thai, hin_deva, zho_hans, ben_beng, urd_arab, kor_hang, hun_latn, jpn_jpan	ces_latn, ukr_cyrl, bel_cyrl, lav_latn, dan_latn, pol_latn, lit_latn, mkd_cyrl, ell_grek, slk_latn
kbm_latn	Iwal	bible	7861	2345	300160	not_enough	ind_latn, vie_latn, tha_thai, ben_beng, fin_latn, zho_hans, hin_deva, heb_hebr, pes_arab, urd_arab	kaz_cyrl, bel_cyrl, tur_latn, ukr_cyrl, tam_taml, ell_grek, npi_deva, lav_latn, jpn_jpan, mkd_cyrl
ayz_latn	Mai Brat	bible	7600	2345	300160	not_enough	ind_latn, vie_latn, tha_thai, ben_beng, hin_deva, zho_hans, rus_cyrl, eng_latn, nld_latn, deu_latn	kaz_cyrl, tur_latn, bel_cyrl, tam_taml, hye_armn, spa_latn, ces_latn, ell_grek, bul_cyrl, hun_latn
ese_latn	Ese Ejja	bible	7771	2339	299392	not_enough	fra_latn, por_latn, cat_latn, hun_latn, eng_latn, spa_latn, nld_latn, fin_latn, ita_latn, tur_latn	zho_hans, jpn_jpan, tam_taml, kor_hang, npi_deva, rus_cyrl, tha_thai, vie_latn, kaz_cyrl, lav_latn
zpz_latn	Texmelucan Zapotec	bible	7885	2339	299392	not_enough	spa_latn, por_latn, cat_latn, ita_latn, fra_latn, arb_arab, eng_latn, ell_grek, sqi_latn, ron_latn	tam_taml, jpn_jpan, kor_hang, npi_deva, ben_beng, kaz_cyrl, zho_hans, urd_arab, kat_geor, hin_deva
kyu_kali	Western Kayah	bible	10273	2337	299136	not_enough	tha_thai, vie_latn, zho_hans, ben_beng, kor_hang, ind_latn, npi_deva, jpn_jpan, hin_deva, urd_arab	spa_latn, ces_latn, por_latn, fra_latn, cat_latn, ita_latn, bel_cyrl, ron_latn, lav_latn, ell_grek
aso_latn	Dano	bible	7516	2336	299008	not_enough	tam_taml, ben_beng, jpn_jpan, kor_hang, hin_deva, kaz_cyrl, aze_latn, urd_arab, ind_latn, npi_deva	bul_cyrl, ukr_cyrl, bel_cyrl, eng_latn, ell_grek, por_latn, mkd_cyrl, swe_latn, cat_latn, spa_latn
pir_latn	Piratapuyo	americasnlp2022_stt, americasnlp2022_mt_test, bible	10213	2335	298880	not_enough	tur_latn, spa_latn, por_latn, fin_latn, ces_latn, hun_latn, est_latn, cat_latn, aze_latn, lit_latn	tha_thai, vie_latn, zho_hans, ind_latn, kor_hang, npi_deva, jpn_jpan, rus_cyrl, ben_beng, arb_arab
tlj_latn	Talinga-Bwisi	bible	7728	2334	298752	not_enough	heb_hebr, arb_arab, spa_latn, pes_arab, ces_latn, ita_latn, cat_latn, ron_latn, lit_latn, fra_latn	kor_hang, jpn_jpan, zho_hans, npi_deva, ben_beng, tam_taml, kaz_cyrl, bel_cyrl, ukr_cyrl, rus_cyrl
roo_latn	Rotokas	bible	7887	2333	298624	not_enough	kor_hang, hin_deva, tam_taml, jpn_jpan, ben_beng, ind_latn, urd_arab, kaz_cyrl, npi_deva, aze_latn	bul_cyrl, ukr_cyrl, eng_latn, bel_cyrl, swe_latn, ell_grek, por_latn, mkd_cyrl, spa_latn, pol_latn
cmo_latn	Central Mnong	bible	7751	2332	298496	not_enough	vie_latn, ind_latn, tha_thai, zho_hans, rus_cyrl, heb_hebr, ron_latn, eng_latn, sqi_latn, swe_latn	kaz_cyrl, tam_taml, tur_latn, ces_latn, jpn_jpan, npi_deva, lav_latn, lit_latn, aze_latn, hye_armn
maq_latn	Chiquihuitlán Mazatec	bible	7908	2331	298368	not_enough	spa_latn, por_latn, cat_latn, fra_latn, ita_latn, sqi_latn, eng_latn, ell_grek, lit_latn, arb_arab	kor_hang, tam_taml, jpn_jpan, ben_beng, npi_deva, zho_hans, urd_arab, kaz_cyrl, kat_geor, hin_deva
mbh_latn	Mangseng	bible	7902	2331	298368	not_enough	ind_latn, vie_latn, tha_thai, ben_beng, zho_hans, fin_latn, hun_latn, heb_hebr, hin_deva, nld_latn	tam_taml, bel_cyrl, ukr_cyrl, kaz_cyrl, npi_deva, tur_latn, ces_latn, srp_cyrl, slv_latn, pol_latn
mbs_latn	Sarangani Manobo	bible	9031	2330	298240	not_enough	ind_latn, vie_latn, tha_thai, arb_arab, hun_latn, rus_cyrl, zho_hans, fin_latn, eng_latn, ita_latn	tam_taml, ces_latn, kaz_cyrl, jpn_jpan, srp_cyrl, npi_deva, tur_latn, bel_cyrl, kor_hang, ukr_cyrl
tvk_latn	Southeast Ambrym	bible	7911	2330	298240	not_enough	ind_latn, vie_latn, tha_thai, ita_latn, cat_latn, ron_latn, heb_hebr, por_latn, eng_latn, spa_latn	tam_taml, kaz_cyrl, tur_latn, jpn_jpan, ukr_cyrl, npi_deva, bel_cyrl, kor_hang, lav_latn, aze_latn
zae_latn	Yareni Zapotec	bible	7878	2330	298240	not_enough	spa_latn, por_latn, cat_latn, ita_latn, fra_latn, arb_arab, ell_grek, eng_latn, sqi_latn, ron_latn	tam_taml, jpn_jpan, kor_hang, npi_deva, ben_beng, kaz_cyrl, zho_hans, urd_arab, hin_deva, kat_geor
lcm_latn	Tungag	bible	9505	2329	298112	not_enough	ind_latn, vie_latn, tha_thai, ita_latn, ron_latn, eng_latn, nob_latn, swe_latn, cat_latn, zho_hans	kaz_cyrl, tam_taml, tur_latn, npi_deva, jpn_jpan, aze_latn, ces_latn, ben_beng, lit_latn, bel_cyrl
kje_latn	Kisar	bible	7777	2328	297984	not_enough	ind_latn, vie_latn, tha_thai, ben_beng, heb_hebr, hun_latn, hin_deva, hye_armn, ita_latn, cat_latn	bel_cyrl, ukr_cyrl, jpn_jpan, tam_taml, kaz_cyrl, tur_latn, npi_deva, ces_latn, kor_hang, pol_latn
kpw_latn	Kobon	bible	7726	2328	297984	not_enough	jpn_jpan, ben_beng, tam_taml, kor_hang, kaz_cyrl, hin_deva, aze_latn, ind_latn, urd_arab, tha_thai	ukr_cyrl, bel_cyrl, mkd_cyrl, bul_cyrl, ell_grek, pol_latn, eng_latn, dan_latn, slk_latn, swe_latn
soy_latn	Miyobe	bible	7852	2328	297984	not_enough	por_latn, spa_latn, fra_latn, ita_latn, cat_latn, eng_latn, slv_latn, heb_hebr, srp_cyrl, est_latn	jpn_jpan, kor_hang, tam_taml, npi_deva, ben_beng, pes_arab, kaz_cyrl, zho_hans, tur_latn, aze_latn
cub_latn	Cubeo	bible	7456	2327	297856	not_enough	tur_latn, ces_latn, lit_latn, spa_latn, est_latn, slv_latn, por_latn, aze_latn, fin_latn, hun_latn	tha_thai, vie_latn, zho_hans, ind_latn, jpn_jpan, kor_hang, npi_deva, ben_beng, rus_cyrl, heb_hebr
ury_latn	Orya	bible	7356	2327	297856	not_enough	jpn_jpan, ind_latn, hin_deva, ben_beng, tam_taml, kor_hang, aze_latn, kaz_cyrl, tha_thai, vie_latn	bel_cyrl, bul_cyrl, ukr_cyrl, mkd_cyrl, ell_grek, slk_latn, spa_latn, pol_latn, cat_latn, por_latn
mmo_latn	Mangga Buang	bible	7845	2326	297728	not_enough	ind_latn, vie_latn, tha_thai, ben_beng, zho_hans, hun_latn, heb_hebr, fin_latn, hye_armn, eng_latn	npi_deva, bel_cyrl, ukr_cyrl, tam_taml, slv_latn, srp_cyrl, pol_latn, ces_latn, kaz_cyrl, mkd_cyrl
meq_latn	Merey	bible	7710	2326	297728	not_enough	fra_latn, cat_latn, por_latn, ita_latn, spa_latn, heb_hebr, nld_latn, eng_latn, deu_latn, sqi_latn	jpn_jpan, kor_hang, tam_taml, zho_hans, kaz_cyrl, npi_deva, ben_beng, hin_deva, ind_latn, urd_arab
nhu_latn	Noone	bible	7805	2325	297600	not_enough	fra_latn, spa_latn, heb_hebr, por_latn, ron_latn, cat_latn, sqi_latn, nld_latn, slv_latn, nob_latn	jpn_jpan, kor_hang, zho_hans, tam_taml, kaz_cyrl, tur_latn, vie_latn, npi_deva, ben_beng, bel_cyrl
obo_latn	Obo Manobo	bible	7725	2325	297600	not_enough	ind_latn, vie_latn, tha_thai, arb_arab, zho_hans, rus_cyrl, ita_latn, hun_latn, eng_latn, fin_latn	tam_taml, ces_latn, kaz_cyrl, jpn_jpan, npi_deva, tur_latn, srp_cyrl, ben_beng, kor_hang, dan_latn
ram_latn	Canela	bible	6522	2324	297472	not_enough	pes_arab, hun_latn, aze_latn, tur_latn, por_latn, lit_latn, spa_latn, hye_armn, nld_latn, cat_latn	zho_hans, kor_hang, tha_thai, jpn_jpan, rus_cyrl, npi_deva, vie_latn, ind_latn, ben_beng, tam_taml
log_latn	Logo	bible	7277	2324	297472	not_enough	urd_arab, hin_deva, hun_latn, heb_hebr, ben_beng, kat_geor, arb_arab, hye_armn, cat_latn, aze_latn	jpn_jpan, kor_hang, lav_latn, rus_cyrl, zho_hans, ind_latn, tam_taml, ukr_cyrl, bel_cyrl, swe_latn
mif_latn	Mofu-Gudur	bible	7717	2323	297344	not_enough	fra_latn, spa_latn, cat_latn, por_latn, ita_latn, heb_hebr, nld_latn, arb_arab, eng_latn, deu_latn	jpn_jpan, kor_hang, tam_taml, zho_hans, kaz_cyrl, npi_deva, ben_beng, tur_latn, hin_deva, bel_cyrl
xsm_latn	Kasem	bible	7711	2322	297216	not_enough	por_latn, ita_latn, fra_latn, spa_latn, cat_latn, eng_latn, slv_latn, heb_hebr, ron_latn, sqi_latn	jpn_jpan, kor_hang, tam_taml, kaz_cyrl, ben_beng, npi_deva, zho_hans, hin_deva, tur_latn, hye_armn
kwj_latn	Kwanga	bible	7997	2321	297088	not_enough	jpn_jpan, ben_beng, kor_hang, tam_taml, kaz_cyrl, ind_latn, hin_deva, aze_latn, urd_arab, npi_deva	bel_cyrl, bul_cyrl, mkd_cyrl, ell_grek, spa_latn, cat_latn, por_latn, ukr_cyrl, ita_latn, swe_latn
slm_latn	Pangutaran Sama	bible	7837	2318	296704	not_enough	ind_latn, vie_latn, tha_thai, zho_hans, arb_arab, eng_latn, ita_latn, rus_cyrl, hun_latn, heb_hebr	kaz_cyrl, tam_taml, npi_deva, tur_latn, ces_latn, jpn_jpan, bel_cyrl, srp_cyrl, kor_hang, kat_geor
otq_latn	Querétaro Otomi	bible	7942	2318	296704	not_enough	spa_latn, por_latn, fra_latn, cat_latn, ita_latn, ell_grek, sqi_latn, lit_latn, ron_latn, fin_latn	tam_taml, kor_hang, npi_deva, ben_beng, jpn_jpan, zho_hans, kaz_cyrl, hin_deva, urd_arab, kat_geor
var_latn	Huarijio	bible	8024	2315	296320	not_enough	fin_latn, spa_latn, hun_latn, est_latn, nob_latn, dan_latn, por_latn, fra_latn, eng_latn, cat_latn	tha_thai, vie_latn, tam_taml, ind_latn, pes_arab, arb_arab, heb_hebr, zho_hans, npi_deva, rus_cyrl
kvg_latn	Kuni-Boazi	bible	7681	2315	296320	not_enough	jpn_jpan, ben_beng, tam_taml, hin_deva, ind_latn, kaz_cyrl, kor_hang, aze_latn, urd_arab, vie_latn	ukr_cyrl, bel_cyrl, eng_latn, ell_grek, mkd_cyrl, dan_latn, swe_latn, bul_cyrl, pol_latn, nob_latn
kto_latn	Kuot	bible	7874	2312	295936	not_enough	ind_latn, vie_latn, tha_thai, ita_latn, arb_arab, cat_latn, zho_hans, rus_cyrl, spa_latn, ron_latn	kaz_cyrl, tam_taml, tur_latn, npi_deva, aze_latn, ben_beng, jpn_jpan, ces_latn, hye_armn, bel_cyrl
okv_latn	Orokaiva	bible0, bible	10543	2309	295552	not_enough	jpn_jpan, ben_beng, kor_hang, tam_taml, ind_latn, hin_deva, tha_thai, kaz_cyrl, urd_arab, aze_latn	ukr_cyrl, bel_cyrl, mkd_cyrl, ces_latn, bul_cyrl, pol_latn, ell_grek, dan_latn, eng_latn, slk_latn
myk_latn	Mamara Senoufo	bible	7953	2308	295424	not_enough	por_latn, ita_latn, cat_latn, slv_latn, ron_latn, eng_latn, sqi_latn, fra_latn, spa_latn, srp_cyrl	jpn_jpan, tam_taml, kor_hang, npi_deva, ben_beng, kaz_cyrl, pes_arab, zho_hans, tur_latn, vie_latn
tsg_latn	Tausug	bible	7767	2307	295296	not_enough	ind_latn, vie_latn, tha_thai, arb_arab, zho_hans, ita_latn, rus_cyrl, pes_arab, cat_latn, ron_latn	tam_taml, kaz_cyrl, jpn_jpan, ces_latn, npi_deva, tur_latn, dan_latn, bel_cyrl, kor_hang, lav_latn
cgc_latn	Kagayanen	bible	7528	2304	294912	not_enough	ind_latn, vie_latn, tha_thai, arb_arab, hun_latn, zho_hans, rus_cyrl, fin_latn, ita_latn, eng_latn	tam_taml, kaz_cyrl, ces_latn, npi_deva, jpn_jpan, srp_cyrl, tur_latn, bel_cyrl, kor_hang, kat_geor
gaw_latn	Nobonob	bible	7763	2303	294784	not_enough	hin_deva, kor_hang, ben_beng, ind_latn, jpn_jpan, urd_arab, npi_deva, tha_thai, vie_latn, zho_hans	ukr_cyrl, ces_latn, bel_cyrl, mkd_cyrl, bul_cyrl, lav_latn, pol_latn, ell_grek, eng_latn, dan_latn
adj_latn	Adioukrou	bible	7828	2301	294528	not_enough	por_latn, spa_latn, cat_latn, heb_hebr, ita_latn, fra_latn, lav_latn, slv_latn, aze_latn, ces_latn	kor_hang, jpn_jpan, zho_hans, npi_deva, tam_taml, ben_beng, rus_cyrl, hin_deva, bel_cyrl, kaz_cyrl
cui_latn	Cuiba	bible	7596	2297	294016	not_enough	tur_latn, aze_latn, hun_latn, spa_latn, fin_latn, por_latn, ces_latn, lit_latn, est_latn, kat_geor	tha_thai, vie_latn, zho_hans, ind_latn, jpn_jpan, rus_cyrl, npi_deva, kor_hang, bul_cyrl, ukr_cyrl
xrb_latn	Eastern Karaboro	bible	7721	2297	294016	not_enough	por_latn, cat_latn, eng_latn, ita_latn, ron_latn, sqi_latn, slv_latn, fra_latn, spa_latn, heb_hebr	jpn_jpan, tam_taml, kor_hang, npi_deva, kaz_cyrl, ben_beng, zho_hans, pes_arab, lav_latn, tur_latn
jib_latn	Jibu	bible	7855	2297	294016	not_enough	fra_latn, spa_latn, por_latn, cat_latn, ita_latn, nld_latn, heb_hebr, eng_latn, deu_latn, ron_latn	jpn_jpan, kor_hang, tam_taml, zho_hans, kaz_cyrl, ben_beng, npi_deva, tur_latn, aze_latn, hin_deva
opm_latn	Oksapmin	bible	7394	2297	294016	not_enough	hin_deva, kor_hang, ben_beng, ind_latn, urd_arab, jpn_jpan, npi_deva, vie_latn, tam_taml, aze_latn	ukr_cyrl, ces_latn, bel_cyrl, dan_latn, bul_cyrl, lav_latn, mkd_cyrl, swe_latn, eng_latn, ell_grek
apw_latn	Western Apache	bible	7805	2296	293888	not_enough	fin_latn, hin_deva, hun_latn, nob_latn, spa_latn, est_latn, kor_hang, urd_arab, dan_latn, fra_latn	tha_thai, vie_latn, ind_latn, zho_hans, arb_arab, jpn_jpan, heb_hebr, bul_cyrl, rus_cyrl, tam_taml
auu_latn	Auye	bible	7450	2295	293760	not_enough	ind_latn, hin_deva, kor_hang, ben_beng, urd_arab, npi_deva, vie_latn, kat_geor, tha_thai, tam_taml	ukr_cyrl, bul_cyrl, bel_cyrl, lav_latn, ces_latn, mkd_cyrl, por_latn, eng_latn, ell_grek, swe_latn
bib_latn	Bissa	bible	7991	2294	293632	not_enough	hun_latn, por_latn, kat_geor, nld_latn, spa_latn, cat_latn, ita_latn, eng_latn, deu_latn, fra_latn	jpn_jpan, tam_taml, kor_hang, zho_hans, npi_deva, ben_beng, kaz_cyrl, rus_cyrl, ces_latn, lav_latn
stb_latn	Northern Subanen	bible	7955	2294	293632	not_enough	ind_latn, vie_latn, tha_thai, zho_hans, rus_cyrl, arb_arab, hun_latn, fin_latn, pol_latn, eng_latn	tam_taml, kaz_cyrl, ces_latn, npi_deva, tur_latn, jpn_jpan, srp_cyrl, hye_armn, bel_cyrl, kat_geor
wib_latn	Southern Toussian	bible	6966	2294	293632	not_enough	por_latn, fra_latn, hun_latn, spa_latn, cat_latn, ita_latn, urd_arab, eng_latn, nld_latn, slv_latn	jpn_jpan, tam_taml, kor_hang, zho_hans, rus_cyrl, lit_latn, ces_latn, npi_deva, ind_latn, lav_latn
nuq_latn	Nukumanu	bible	7919	2293	293504	not_enough	ind_latn, vie_latn, tha_thai, ita_latn, cat_latn, eng_latn, zho_hans, arb_arab, ron_latn, nob_latn	kaz_cyrl, tam_taml, tur_latn, npi_deva, aze_latn, ces_latn, hye_armn, urd_arab, srp_cyrl, slv_latn
azz_latn	Highland Puebla Nahuatl	bible	7937	2291	293248	not_enough	spa_latn, por_latn, cat_latn, ell_grek, ita_latn, fra_latn, hun_latn, eng_latn, fin_latn, nob_latn	tam_taml, jpn_jpan, npi_deva, ben_beng, kor_hang, kaz_cyrl, tha_thai, urd_arab, zho_hans, hin_deva
sgz_latn	Sursurunga	bible	7429	2290	293120	not_enough	ind_latn, vie_latn, tha_thai, rus_cyrl, zho_hans, ita_latn, por_latn, ron_latn, fin_latn, eng_latn	tam_taml, kaz_cyrl, tur_latn, ces_latn, jpn_jpan, aze_latn, npi_deva, ben_beng, bel_cyrl, lit_latn
moz_latn	Mukulu	bible	7586	2288	292864	not_enough	heb_hebr, fra_latn, arb_arab, cat_latn, ron_latn, por_latn, ita_latn, spa_latn, sqi_latn, nld_latn	jpn_jpan, kor_hang, tam_taml, zho_hans, kaz_cyrl, npi_deva, ben_beng, vie_latn, ind_latn, tur_latn
mcu_latn	Cameroon Mambila	bible	7655	2287	292736	not_enough	spa_latn, por_latn, cat_latn, ita_latn, fra_latn, heb_hebr, pes_arab, ces_latn, ron_latn, arb_arab	kor_hang, jpn_jpan, zho_hans, tam_taml, ben_beng, npi_deva, kaz_cyrl, hin_deva, urd_arab, rus_cyrl
wrs_latn	Waris	bible	9083	2287	292736	not_enough	kor_hang, hin_deva, ben_beng, ind_latn, jpn_jpan, tam_taml, npi_deva, urd_arab, kaz_cyrl, vie_latn	bul_cyrl, bel_cyrl, cat_latn, por_latn, mkd_cyrl, ces_latn, eng_latn, spa_latn, ita_latn, ell_grek
gvf_latn	Golin	bible	7871	2285	292480	not_enough	tam_taml, ind_latn, hin_deva, ben_beng, jpn_jpan, kaz_cyrl, urd_arab, aze_latn, kor_hang, vie_latn	ukr_cyrl, bel_cyrl, mkd_cyrl, ell_grek, bul_cyrl, pol_latn, eng_latn, dan_latn, swe_latn, por_latn
nou_latn	Ewage-Notu	bible	7818	2284	292352	not_enough	ben_beng, hin_deva, tam_taml, jpn_jpan, kor_hang, ind_latn, urd_arab, kaz_cyrl, aze_latn, npi_deva	ukr_cyrl, bel_cyrl, bul_cyrl, mkd_cyrl, ell_grek, pol_latn, eng_latn, slk_latn, ces_latn, por_latn
azg_latn	San Pedro Amuzgos Amuzgo	bible	7995	2284	292352	not_enough	spa_latn, por_latn, cat_latn, ita_latn, fra_latn, arb_arab, ell_grek, eng_latn, vie_latn, ron_latn	tam_taml, jpn_jpan, ben_beng, kor_hang, npi_deva, kaz_cyrl, zho_hans, hin_deva, urd_arab, kat_geor
kyq_latn	Kenga	bible	7814	2282	292096	not_enough	ron_latn, cat_latn, slv_latn, heb_hebr, sqi_latn, ita_latn, por_latn, srp_cyrl, fra_latn, arb_arab	jpn_jpan, kor_hang, tam_taml, zho_hans, kaz_cyrl, rus_cyrl, swe_latn, lav_latn, npi_deva, tur_latn
gdn_latn	Umanakaina	bible	7527	2282	292096	not_enough	hin_deva, kor_hang, ben_beng, ind_latn, tam_taml, urd_arab, jpn_jpan, npi_deva, kaz_cyrl, aze_latn	bul_cyrl, ukr_cyrl, eng_latn, ell_grek, bel_cyrl, por_latn, swe_latn, mkd_cyrl, spa_latn, cat_latn
tmd_latn	Haruai	bible	7721	2278	291584	not_enough	tam_taml, ben_beng, hin_deva, jpn_jpan, kaz_cyrl, urd_arab, kor_hang, ind_latn, aze_latn, npi_deva	ukr_cyrl, bel_cyrl, ell_grek, mkd_cyrl, bul_cyrl, pol_latn, eng_latn, por_latn, dan_latn, fra_latn
nvm_latn	Namiae	bible	7291	2276	291328	not_enough	hin_deva, ben_beng, tam_taml, ind_latn, jpn_jpan, kor_hang, urd_arab, kaz_cyrl, npi_deva, aze_latn	eng_latn, bul_cyrl, ukr_cyrl, swe_latn, bel_cyrl, spa_latn, cat_latn, por_latn, ell_grek, mkd_cyrl
mxt_latn	Jamiltepec Mixtec	bible	7968	2275	291200	not_enough	spa_latn, por_latn, cat_latn, ita_latn, fra_latn, ell_grek, ron_latn, eng_latn, arb_arab, sqi_latn	tam_taml, jpn_jpan, ben_beng, kor_hang, npi_deva, kaz_cyrl, zho_hans, urd_arab, hin_deva, kat_geor
gvs_latn	Gumawana	bible	10458	2270	290560	not_enough	ind_latn, vie_latn, tha_thai, hin_deva, ben_beng, urd_arab, kor_hang, zho_hans, jpn_jpan, npi_deva	ukr_cyrl, ces_latn, bel_cyrl, lav_latn, pol_latn, mkd_cyrl, lit_latn, ell_grek, dan_latn, srp_cyrl
urt_latn	Urat	bible	7873	2265	289920	not_enough	vie_latn, ind_latn, tha_thai, zho_hans, heb_hebr, eng_latn, cat_latn, ita_latn, rus_cyrl, ron_latn	tur_latn, tam_taml, kaz_cyrl, ces_latn, lav_latn, lit_latn, ukr_cyrl, jpn_jpan, aze_latn, bel_cyrl
gdr_latn	Wipi	bible	7701	2265	289920	not_enough	hin_deva, ind_latn, ben_beng, aze_latn, jpn_jpan, kor_hang, kat_geor, urd_arab, tam_taml, hye_armn	ukr_cyrl, bel_cyrl, bul_cyrl, mkd_cyrl, ell_grek, pol_latn, ces_latn, eng_latn, sqi_latn, por_latn
tuf_latn	Central Tunebo	bible	7694	2263	289664	not_enough	tur_latn, aze_latn, spa_latn, hun_latn, por_latn, fra_latn, cat_latn, ces_latn, lit_latn, fin_latn	tha_thai, zho_hans, vie_latn, ind_latn, rus_cyrl, npi_deva, kor_hang, jpn_jpan, ukr_cyrl, bel_cyrl
tbc_latn	Takia	bible	7763	2258	289024	not_enough	ind_latn, vie_latn, tha_thai, ben_beng, hin_deva, hun_latn, urd_arab, kor_hang, aze_latn, zho_hans	ces_latn, ukr_cyrl, bel_cyrl, lav_latn, dan_latn, mkd_cyrl, lit_latn, pol_latn, srp_cyrl, bul_cyrl
wos_latn	Hanga Hundi	bible	7856	2255	288640	not_enough	ben_beng, jpn_jpan, hin_deva, kor_hang, tam_taml, kaz_cyrl, urd_arab, npi_deva, aze_latn, tur_latn	ell_grek, ukr_cyrl, spa_latn, eng_latn, por_latn, cat_latn, bel_cyrl, sqi_latn, fra_latn, bul_cyrl
bsc_latn	Bassari	bible	9555	2254	288512	not_enough	por_latn, spa_latn, cat_latn, ita_latn, fra_latn, heb_hebr, sqi_latn, arb_arab, ron_latn, nld_latn	kor_hang, jpn_jpan, zho_hans, npi_deva, ben_beng, tam_taml, hin_deva, urd_arab, vie_latn, rus_cyrl
yut_latn	Yopno	bible	10236	2254	288512	not_enough	hin_deva, kor_hang, ben_beng, ind_latn, jpn_jpan, urd_arab, tam_taml, kaz_cyrl, tha_thai, npi_deva	ukr_cyrl, bel_cyrl, bul_cyrl, mkd_cyrl, ell_grek, ces_latn, eng_latn, pol_latn, por_latn, swe_latn
kbh_latn	Camsá	bible	7744	2253	288384	not_enough	hun_latn, ces_latn, lit_latn, tur_latn, spa_latn, fin_latn, por_latn, aze_latn, lav_latn, hye_armn	tha_thai, zho_hans, vie_latn, ind_latn, npi_deva, kor_hang, jpn_jpan, tam_taml, urd_arab, rus_cyrl
cpy_latn	South Ucayali Ashéninka	bible	10727	2251	288128	not_enough	spa_latn, por_latn, cat_latn, ita_latn, lit_latn, fra_latn, ces_latn, ell_grek, sqi_latn, pol_latn	jpn_jpan, kor_hang, zho_hans, tha_thai, tam_taml, ben_beng, npi_deva, vie_latn, kaz_cyrl, urd_arab
sll_latn	Salt-Yui	bible	7884	2250	288000	not_enough	tam_taml, ind_latn, hin_deva, ben_beng, jpn_jpan, kaz_cyrl, kor_hang, urd_arab, aze_latn, pes_arab	ukr_cyrl, bel_cyrl, ell_grek, mkd_cyrl, bul_cyrl, pol_latn, eng_latn, dan_latn, por_latn, sqi_latn
poe_latn	San Juan Atzingo Popoloca	bible	7950	2249	287872	not_enough	spa_latn, por_latn, cat_latn, fra_latn, ita_latn, lit_latn, arb_arab, ell_grek, sqi_latn, eng_latn	kor_hang, tam_taml, npi_deva, ben_beng, jpn_jpan, zho_hans, urd_arab, kat_geor, kaz_cyrl, hin_deva
kkj_latn	Kako	bible	7777	2243	287104	not_enough	heb_hebr, arb_arab, spa_latn, fra_latn, pes_arab, lit_latn, por_latn, sqi_latn, ces_latn, ita_latn	kor_hang, jpn_jpan, zho_hans, tam_taml, npi_deva, ben_beng, kaz_cyrl, rus_cyrl, urd_arab, swe_latn
